Rank,Sols,SiO2,FeO,Al2O3,SO3,CaO,MgO,Na2O,TiO2,P2O5,K2O,Cl,Cr2O3,MnO,Amorhous_raw,Mafic_raw,Sulfate_raw,Magnetite_raw,Hematite_raw,Quartz_raw,Plagioclase_raw,Clay_raw,Amorhous,Mafic,Sulfate,Magnetite,Hematite,Quartz,Plagioclase,Clay
699,2247,52.38,16.97,10.02,4.86,4.19,4.58,2.68,0.96,0.78,0.92,0.99,0.29,0.14,51.68386089,5.875957873,4.707154457,3.436129156,6.155288045,0.993672593,26.75155873,0.396378247,51.13226613,4.107717052,7.202361881,1.038937737,4.897581279,0.521311346,21.19671242,9.903112148
700,2254,50.32,17.43,9.62,6.31,4.49,4.85,2.45,0.97,0.76,1.06,1.1,0.28,0.1,53.52261649,4.650010881,5.646939591,0,6.208895909,0.837075584,24.93661394,4.197847606,50.51474255,3.911736755,7.224884385,1.065201974,5.238901592,0.545488711,21.36097093,10.1380731
701,2255,47.29,17.76,9.33,7.79,4.71,5.56,2.62,0.93,0.89,0.98,1.45,0.29,0.1,51.3546878,5.791235118,6.163863028,0,4.933928115,0.607920991,23.31943943,7.828925518,50.83931929,4.138964423,6.849501468,1.065201974,5.341834708,0.584796776,22.14207037,9.038310984
702,2258,46.44,17.07,8.79,10.7,4.97,4.83,2.54,0.99,0.86,0.68,1.54,0.28,0.07,53.40176003,0,8.325885165,0,7.015546521,0.49879874,20.2041979,10.55381165,50.07656402,4.116070942,6.897440996,1.065201974,5.521592951,0.587251909,22.17509053,9.56078668
703,2258,42.84,15.81,8.6,11.93,6.89,6.4,2.67,0.98,0.95,0.55,1.74,0.3,0.12,56.54095622,6.219405554,7.008554674,0,1.240733102,0.166018196,19.33503982,9.489292439,49.27608486,4.110581305,6.941579704,1.02843996,5.743498255,0.592029574,22.24096897,10.06681737
704,2288,37.65,20.28,7.54,14.96,8.19,3.92,2.07,0.99,0.87,0.64,2.06,0.33,0.1,39.85782741,0,11.4002421,0,7.003841246,0,14.50167687,27.23641238,48.2752249,4.099476637,6.969765264,1.02843996,5.948849801,0.597335072,22.30987444,10.77103393
705,2289,42.25,20.19,8.37,9.37,6.61,6.14,2.36,0.98,0.86,0.58,1.34,0.4,0.22,44.89761952,5.870414194,7.204323872,0,3.7184667,0.265292007,20.3783761,17.66550761,48.04940845,3.95808192,7.078086366,0.650025991,6.090960609,0.586445231,22.18009843,11.406893
706,2291,37.37,20,7.33,15.28,8.64,3.97,2.13,1,0.87,0.62,2.1,0.31,0.08,41.58339555,0,11.27067355,0,6.133287376,0,14.02135442,26.99128911,47.1584805,4.41611504,6.928108741,0.81629206,5.964671339,0.590310127,22.39267219,11.73335001
707,2292,35.43,19.77,7.21,16.85,9.16,4.14,2.03,0.94,0.94,0.57,2.28,0.3,0.1,40.42169349,0,12.028265,0,5.868383888,0,12.61057585,29.07108176,46.64652845,4.665487965,6.923230903,0.756615151,5.849082184,0.572503664,22.33589871,12.25065298
708,2295,40.69,15.92,8.01,14.9,7.6,5.5,2.54,0.94,0.98,0.51,1.8,0.28,0.09,55.56754874,1.278430541,9.311164189,0,3.155361623,0,15.99001221,14.69748269,46.21393084,4.932818176,6.8780105,0.773591547,5.669472292,0.557927859,22.3067184,12.66753039
709,2299,51.13,19.84,9.84,4.35,3.34,4.34,2.63,1.24,0.76,0.83,1.05,0.37,0.06,45.50040045,4.103036846,5.845012189,0.525284747,8.940976599,0.998345257,26.39285772,7.694086193,45.18082672,5.685250549,6.697303765,1.16742443,5.350665919,0.531017717,22.33663509,13.05087581
710,2300,48.66,19.88,9.34,5.76,3.24,5.32,2.55,1.16,0.82,0.98,1.59,0.3,0.06,46.45948329,4.544553363,6.123703738,0,7.156916923,0.786161304,24.60300861,10.32617277,44.83021885,5.676744558,6.717193358,1.083191571,5.392391603,0.527852191,22.31448852,13.45791935
711,2301,46.76,19.2,9.47,7.24,4.43,5.3,2.39,1.12,0.86,1.01,1.46,0.32,0.09,45.75793322,5.847043656,6.591459131,0,6.446581934,0.630997819,23.69653013,11.0294541,44.44727169,5.822179835,6.688615277,1.129046175,5.329217138,0.522837125,22.32764783,13.73318493
712,2301,48.34,19.98,9.73,5.41,3.55,4.57,2.53,1.16,0.75,1.14,1.99,0.34,0.09,44.01100228,6.550922345,5.930711608,0,7.181063639,0.789000886,25.41668541,10.12061383,44.17587828,5.896170762,6.636389547,1.173047645,5.342621948,0.530211947,22.42503026,13.82064961
713,2304,47.83,21.42,9.27,5.37,3.61,4.91,2.46,1.15,0.77,1.33,1.13,0.33,0.11,41.49683458,4.297358751,6.54243489,0,8.243293265,0.777342408,24.55840486,14.08433125,44.03837149,6.344240514,6.50148109,1.173047645,5.062572893,0.522352885,22.51585985,13.84207364
714,2308,48.27,22.01,9.52,3.48,3.9,5.76,2.63,1.06,0.64,1.09,0.77,0.37,0.15,38.31187831,7.939006918,5.135041825,1.862274314,6.770523786,0.838649662,26.42544377,12.71718142,43.7852991,6.596941436,6.375077903,1.215656844,5.009500361,0.53485369,22.72242527,13.7602454
715,2308,47.37,21.5,9.36,3.62,4.55,6.68,2.61,1.1,0.72,0.87,0.75,0.42,0.23,39.19508726,10.22334372,4.354056797,3.325321372,4.259119273,0.738898783,26.25823871,11.64593408,44.3632798,7.159613519,6.014415147,1.323235807,4.681265566,0.559830835,23.20671868,12.69164064
716,2308,47.04,21.1,9.52,3.46,4.98,6.98,2.67,1.09,0.73,0.86,0.68,0.47,0.24,37.98579526,12.37711709,3.791764075,5.071728685,3.002567283,0.70671663,26.71825159,10.34605939,44.70892646,7.248832922,6.003214186,1.323235807,4.54720162,0.551687424,23.1567613,12.46014028
717,2311,45.75,21.87,8.77,4.75,4.51,7.02,2.71,0.94,0.64,0.87,1.1,0.44,0.22,42.58895844,8.899130754,4.884639106,0.339527932,3.578543162,0.597727357,24.48266547,14.62880778,45.44424764,7.585558221,5.80053565,1.323235807,4.240537252,0.551687424,23.33708755,11.71711045
718,2313,43.53,20.88,8.92,3.52,7.05,9.56,2.42,1.2,0.72,0.39,0.52,0.73,0.45,33.47719517,19.23804339,1.680186314,8.788222385,0,0.387736118,26.1317702,10.29684643,45.73544857,8.048755693,5.38734358,1.522121827,4.079182882,0.589441658,23.99923822,10.63846757
719,2315,50.3,20.38,9.5,3.87,3.16,5.14,2.68,1.13,0.65,1.29,1.17,0.33,0.11,44.67170345,5.705838047,5.104946311,1.751471979,6.989801712,0.930362067,26.30862742,8.53724901,44.79799037,8.844823234,5.024890645,1.901535091,3.921414801,0.611230111,24.49046122,10.40765453
720,2315,48.04,20.03,9.3,5.04,4.02,5.83,2.6,1.12,0.72,1.16,1.37,0.36,0.12,45.86367324,7.558716412,5.075377977,0.917092082,4.945406624,0.736774275,25.19980018,9.703159209,44.6516293,9.20739772,4.933016565,1.983514689,3.530348071,0.586961267,24.39698249,10.7101499
721,2315,48.27,20.03,9.32,4.98,3.96,5.66,2.57,1.13,0.72,1.19,1.39,0.35,0.12,45.92681972,7.271053657,5.119348425,0.880029399,5.202024312,0.75541742,25.26708787,9.578219196,44.41452506,9.470897031,4.838194119,2.113762522,3.330385334,0.581313556,24.43948373,10.81143865
722,2318,43.94,18.34,8.78,8.5,5.94,6.7,2.5,1.08,0.75,0.7,1.82,0.33,0.22,50.6516241,8.961395051,5.627716019,0,1.414565423,0.341617506,22.02078981,10.98229209,45.05403613,9.467360928,4.809748571,2.113762522,3.032571716,0.563515925,24.2584879,10.70051631
723,2318,45.01,17.94,9.03,7.29,5.38,6.83,2.73,1.13,0.76,0.81,2.12,0.34,0.22,51.47950855,11.27342398,4.480490937,0.852183979,0.179282456,0.416034289,23.46634818,7.852727626,45.17206242,9.532217722,4.709542609,2.311605176,2.868931915,0.566856432,24.30089818,10.53788554
724,2320,46.18,17.57,9.21,6.77,5.39,6.53,2.68,1.21,0.72,0.75,1.95,0.32,0.24,51.41744138,11.25344166,4.186986971,2.15157926,0.439145343,0.499542914,24.18754514,5.864317324,45.13082968,9.779990539,4.61804338,2.401697173,2.675636132,0.562774168,24.34895709,10.48207184
725,2333,41.36,17.28,8.51,11.47,6.64,6.99,2.51,0.95,0.89,0.63,1.8,0.26,0.29,51.8105527,7.654802253,6.980304653,0,1.03718779,0.102423778,19.37922846,13.03550036,45.36610767,9.857723646,4.56945162,2.425257363,2.474242471,0.55359038,24.28465694,10.46896991
726,2333,40.43,15.93,8.09,13.21,8.33,6.37,2.49,0.92,0.82,0.58,1.8,0.25,0.3,56.28981922,6.734505993,7.217102837,0,0,0,17.62787939,12.13069256,45.50706832,9.841454908,4.56277976,2.365491076,2.393538961,0.547834027,24.22326018,10.55857277
727,2347,48.66,19.86,9.07,3.99,3.81,6.92,2.46,1.16,0.71,0.82,1.47,0.39,0.2,46.24571206,9.263949444,3.7644236,3.977720397,2.641296501,0.755084685,25.85358922,7.498224086,46.06770934,9.433157799,4.648700029,2.111904642,2.513220672,0.549757319,24.08762101,10.58792918
728,2349,44.3,20.73,8.82,3.72,6.78,9.21,2.54,1.02,0.59,0.49,0.63,0.58,0.41,36.81838467,17.19978135,2.06210549,7.588265288,0,0.435769065,25.81447226,10.08122188,46.39819221,9.198760007,4.679976545,2.094928245,2.604103589,0.557130075,24.06376115,10.40314818
729,2349,44.94,21.59,8.62,4.61,5.41,7.64,2.44,1.23,0.79,0.7,0.95,0.53,0.3,42.5731791,11.35452656,4.007530604,2.164876702,1.119642003,0.512968374,24.52328311,13.74399355,47.13468529,8.684380447,4.819632216,1.737095352,2.736046643,0.569626467,23.99225893,10.32627466
730,2349,46.82,21.56,8.94,3.93,4.38,6.86,2.56,1.12,0.75,0.91,1.18,0.45,0.22,41.71739848,9.814539577,4.227254801,2.604956666,3.157662173,0.673207076,25.45303336,12.35194787,47.05890956,8.522016843,4.876718372,1.649521753,2.807743107,0.566376846,23.90855196,10.61016156
731,2349,44.33,16.59,8.21,10.26,6.88,6.39,2.27,1.08,0.74,0.73,1.52,0.32,0.21,58.54815454,5.776321601,6.022548186,0,0.490309573,0.275045197,20.07661366,8.811007237,46.86830735,8.325161329,4.912259484,1.603667149,2.978948178,0.575537342,23.92697978,10.80913939
732,2352,49.89,19.93,9.16,3.57,3.16,6.02,2.61,0.91,0.66,1.09,1.82,0.33,0.12,46.37152814,7.84805822,3.926592353,3.956853072,3.908267628,0.855811027,26.26489102,6.86799854,46.63564981,8.127006651,4.945891799,1.587509823,3.212649587,0.590820169,24.00168269,10.89878947
733,2356,46.86,21.68,9.14,4.11,4.04,6.99,2.45,0.9,0.81,0.86,1.05,0.45,0.2,40.67217979,9.252815104,4.712450314,1.801839942,4.377377589,0.695697131,25.51958291,12.96805722,46.58329741,8.017458014,4.888214447,1.674695647,3.332465697,0.612317604,24.15543712,10.73611406
734,2356,46.74,21.54,8.76,4.03,4.41,6.99,2.7,1.14,0.78,0.91,1.08,0.37,0.26,43.01743813,9.493669064,4.163206634,2.333478118,2.742650583,0.654973899,25.13944079,12.45514278,46.26918637,7.999010471,4.855808508,1.832172151,3.42610032,0.625111188,24.2681902,10.72442079
735,2356,46.19,21.84,8.74,4.08,4.61,7.23,2.58,0.98,0.85,0.81,0.99,0.41,0.24,42.01430025,9.897968949,4.220619603,2.129995631,2.645049062,0.623771723,25.03030351,13.43799127,46.03634547,7.894808529,4.864782726,1.831361541,3.545619093,0.633314329,24.31063814,10.88313018
736,2356,48.49,20.3,8.7,5.41,3.9,5.39,2.52,1.12,0.77,1.08,1.45,0.33,0.11,49.19861575,4.211174912,5.510169438,0,5.396201508,0.745182479,24.00546827,10.93318764,45.67011224,8.035588096,4.707305676,2.058402759,3.636672888,0.665635356,24.65540693,10.57087606
737,2356,48.49,20.3,8.7,5.41,3.9,5.39,2.52,1.12,0.77,1.08,1.45,0.33,0.11,49.19861575,4.211174912,5.510169438,0,5.396201508,0.745182479,24.00546827,10.93318764,45.40944353,8.176913987,4.535250723,2.188446135,3.669182802,0.695362325,24.9944194,10.3309811
738,2359,47.26,19.45,9.03,5.4,4.06,7.21,2.36,0.97,0.85,0.77,1.55,0.3,0.21,48.20705673,8.950452185,4.473299724,1.631564532,2.638861077,0.63766395,24.70172575,8.759376054,44.87120814,8.572333191,4.47680386,2.346692456,3.537117977,0.681224615,25.01402999,10.50058977
739,2361,49.07,22.04,8.87,4.48,2.8,5.39,2.5,1.14,0.75,1.12,0.97,0.33,0.19,43.15618891,2.45856597,6.24666944,0,8.423730992,0.865369652,24.63448795,14.21498709,44.95631733,8.528204238,4.551380492,2.150288429,3.537117977,0.67491025,24.94763165,10.65414964
740,2363,49.53,22.37,9.05,3.59,2.79,5.23,2.48,1.12,0.74,1.07,1.11,0.33,0.24,42.05162902,3.621606124,5.786200223,0,8.369508048,0.919984184,25.56835657,13.68271583,44.99806351,8.205808427,4.739423853,2.042044594,3.697741195,0.660389808,24.70592589,10.95060272
741,2363,51.21,21.96,9.54,2.97,2.38,4.5,2.63,1.15,0.7,1.12,1.01,0.33,0.19,41.27366896,3.307960099,5.791994708,0.556882871,9.876052476,1.061073973,26.76114615,11.37122077,45.24703969,7.940758696,4.878853233,1.911796761,3.689903096,0.639231572,24.41740358,11.27501337
742,2365,49.07,19.56,8.95,4.71,3.17,6.67,2.3,1.14,0.78,0.84,1.66,0.28,0.25,49.60457612,6.770422316,4.474168979,1.743716487,3.810887628,0.771566195,25.0958784,7.728783873,44.4417037,7.999959282,4.909165053,1.911796761,3.84414766,0.64139278,24.47813195,11.77370281
743,2367,47.54,19.51,9.27,4.58,3.57,7.18,2.51,1.03,0.92,0.7,1.8,0.3,0.34,45.19728768,10.90447313,3.832372163,4.00171406,2.051974912,0.671905984,25.72140975,7.618862317,44.63556844,8.018139702,4.930018602,1.767650818,3.745122367,0.629000092,24.370526,11.90397398
744,2367,47.42,19.79,9.07,4.99,3.65,7.26,2.18,1.16,0.81,0.73,1.63,0.34,0.32,46.76062334,9.169402824,4.366471324,2.135367062,2.829520805,0.663605724,25.03650397,9.038504955,45.16970798,7.959570438,4.912279958,1.71173712,3.604119552,0.623096516,24.28302733,11.7364611
745,2367,48.44,19.49,9.44,4.16,3.21,7.03,2.46,1.12,0.82,0.75,1.88,0.3,0.33,44.48588809,10.47039359,3.830763655,4.540824354,2.858263702,0.748844316,26.27460421,6.790418091,45.36343588,7.618915151,5.147961314,1.595063214,3.598927302,0.590347821,23.83061585,12.25473347
746,2377,47.25,18.95,8.7,5.38,3.88,7.53,2.3,1.07,1.03,0.66,1.7,0.36,0.44,51.07644511,9.561023806,3.776003776,2.600867518,0.65019828,0.594539388,24.40812888,7.332793242,45.61075059,7.246891975,5.379283796,1.488563432,3.588589001,0.559159235,23.37356758,12.75319439
747,2377,44.29,21.01,9.21,3.73,6.07,8.8,2.57,0.97,0.77,0.61,0.82,0.45,0.33,35.48100434,17.17233352,2.595486348,7.142646827,0,0.47233048,26.24580096,10.89039752,45.48968686,7.036333229,5.650560106,1.488563432,3.495749115,0.521900111,22.77191106,13.54529609
748,2377,42.36,20.69,9,5.58,7.25,8.65,2.49,0.99,0.78,0.48,0.64,0.45,0.41,38.52056831,16.31720229,3.553638134,3.660184745,0,0.309481775,24.48650543,13.15241932,45.42488407,6.825774484,5.83634415,1.488563432,3.409466154,0.484640987,22.34712886,14.18319786
749,2379,41.55,20.59,8.24,9.89,7.03,5.84,2.21,1.08,0.81,0.6,0.95,0.38,0.36,43.40810281,4.906610355,7.768397825,0,4.332106356,0.222559527,19.68916796,19.67305517,45.2936287,6.616433789,5.879506129,1.406985206,3.549009597,0.489833239,22.32417259,14.44043075
750,2380,42.28,20.74,7.79,9.17,6.56,6.74,2.24,1.18,0.75,0.6,0.55,0.36,0.38,46.69692208,4.513544943,7.01584239,0,3.000900192,0.250042352,19.68258725,18.84016079,44.60110161,7.580245934,5.607043252,1.941840525,3.127823047,0.462374016,22.40994603,14.26962558
751,2380,42.46,21.38,8.34,8,6.07,6.89,2.24,1.2,0.77,0.63,0.55,0.35,0.42,42.44143473,6.960333336,6.628784588,0,3.575200854,0.318269366,21.29118095,18.78479617,44.18919931,8.389097482,5.374256965,2.470154528,2.709347645,0.438650402,22.47082038,13.95847329
752,2382,47.09,19.69,8.63,5.43,3.84,7.49,2.32,1.16,0.85,0.7,1.4,0.36,0.4,50.2488228,8.211666607,4.343663342,1.073934217,1.927761773,0.607957268,24.11277211,9.473421882,43.75555643,9.215261904,5.130149189,2.949274765,2.215545021,0.404642515,22.44280164,13.88676854
753,2382,46.83,19.59,8.51,5.68,4.17,7.35,2.3,1.18,0.86,0.7,1.46,0.35,0.38,51.35497072,8.08142983,4.357677422,0.683565974,1.557321285,0.577625609,23.76960957,9.617799583,43.13233414,9.854831861,5.037550085,3.273175358,2.02500064,0.38699802,22.51646055,13.77364935
754,2402,38.56,19.86,7.34,12.96,9.23,5.66,1.78,1.1,0.97,0.62,0.32,0.36,0.61,46.89199604,2.680563316,8.876833769,0,2.638805583,0,16.09121106,22.82059023,43.58918471,9.585625729,5.041893816,3.236260451,2.098829609,0.39823894,22.51154522,13.53842152
755,2402,38.41,20.09,7.19,12.92,9.41,5.62,1.78,1.15,0.94,0.6,0.32,0.38,0.58,46.9605945,2.457505439,8.847069229,0,2.438283034,0,15.88933813,23.40720966,43.54156986,9.535185984,5.04694857,3.212759148,2.129959371,0.399942547,22.51029137,13.62334315
756,2404,37.04,19.41,6.26,16.19,9.98,5.6,1.35,1.12,0.64,0.59,0.46,0.28,0.43,46.77734118,0,10.93569564,0,3.53940379,0,11.97233779,26.7752216,43.60864664,9.301069067,5.10172015,2.985717931,2.19608813,0.396882172,22.40137895,14.00849696
757,2404,39.59,20.32,6.91,12.81,8.12,5.97,1.5,1.16,0.81,0.64,0.63,0.34,0.48,47.90255989,0,9.225850309,0,3.67054229,0,15.50982437,23.69122315,43.29124652,9.122066325,5.16489748,2.855674555,2.399692724,0.402643073,22.40110512,14.3626742
758,2408,47.87,21.85,8.51,4.52,3.12,5.84,2.36,1.19,0.76,1.04,1.62,0.35,0.35,45.58194937,4.763638293,5.336539305,0,5.429729932,0.74150899,24.24260033,13.90403377,43.56586543,8.555503267,5.31940993,2.530351251,2.80944884,0.424336155,22.40237871,14.39270642
759,2409,42.58,21.35,8.72,2.93,7.02,11.39,2.52,0.86,0.74,0.42,0.48,0.4,0.41,29.30564704,21.73480886,0.797411916,10.69710639,0,0.316185193,26.34995686,10.79888375,43.54649548,7.937911764,5.463810615,2.347342014,3.324247417,0.456820313,22.48707052,14.43630187
760,2409,44.59,20.13,9.06,3.12,7.25,9.76,2.53,0.9,0.75,0.4,0.48,0.48,0.42,33.81358304,19.79863709,1.130474474,10.56628005,0,0.445511892,26.78584353,7.459669923,43.42426627,7.806255292,5.386802553,2.347342014,3.57795772,0.492813372,22.76875131,14.19581146
761,2410,43.67,21.13,8.57,2.87,6.92,10.9,2.45,0.85,0.7,0.35,0.44,0.5,0.45,32.60081144,19.83124854,0.909839189,10.13928763,0,0.380916233,26.20077121,9.937125763,43.43122728,7.694271009,5.317398346,2.347342014,3.796657277,0.525337644,23.02344346,13.86432297
762,2410,44.25,18.16,10.03,5.27,7.37,8.23,2.79,0.88,0.94,0.56,0.68,0.31,0.35,37.14013027,19.56182145,2.622186894,8.22172835,0,0.418676306,26.56905667,5.466400062,44.02173864,7.628798297,5.374239278,2.347342014,3.617897235,0.509424175,22.77327683,13.72728353
763,2413,51.46,18.13,8.97,4.37,3.42,5.76,2.36,1.17,0.66,1.14,1.61,0.36,0.13,54.33429909,5.520350486,3.919246788,3.263415916,3.528554309,0.896724382,25.62310324,2.914305791,43.67093941,7.666259358,5.409194777,2.293645303,3.677988545,0.505627386,22.76270067,14.01364455
764,2414,47.6,20.7,8.87,4.49,3.68,7.04,2.33,1,0.83,0.95,1.55,0.35,0.18,45.80832634,8.160607934,4.467566398,1.665341006,3.452116045,0.697677867,25.0114268,10.73693761,43.43376684,7.811727751,5.386735384,2.365121229,3.621349408,0.501784913,22.78349958,14.0960149
765,2415,47.22,22.13,8.3,4.35,3.46,6.7,2.37,1.1,0.83,0.94,1.45,0.4,0.22,45.82742366,5.788055246,4.926195256,0,4.180838872,0.68763681,24.09635597,14.49349418,43.43562028,8.121166008,5.153729617,2.454858613,3.602052507,0.533437377,23.21077155,13.48836405
766,2415,47.34,22.15,8.49,4.27,3.3,6.56,2.37,1.13,0.99,0.91,1.3,0.35,0.24,44.72844272,5.980968957,5.039550372,0,4.722290167,0.709757415,24.40265224,14.41633813,43.44789748,8.470307416,4.932550155,2.508862673,3.574215895,0.561332539,23.62511497,12.87971886
767,2419,49.34,21.37,9.64,3.92,2.99,5.52,2.65,1.1,0.69,1.06,0.9,0.35,0.17,40.97338248,5.841072367,5.685735366,0.636180759,8.195122312,0.906192113,26.27127266,11.49104194,43.46059587,8.844543411,4.581216401,2.823709805,3.695113969,0.615400644,24.43406909,11.54535081
768,2419,49.5,22.38,9.65,3.77,2.67,5.05,2.49,1.13,0.57,1.03,0.87,0.28,0.18,38.13316944,3.965372231,6.441651822,0,10.29597154,0.959164933,26.18034177,14.02432827,42.57834671,8.95282394,4.475710662,2.823709805,4.055493389,0.657478863,24.88994966,11.56648697
769,2419,49.66,22.76,8.99,3.67,2.59,4.82,2.46,1.15,0.83,1.1,1.04,0.33,0.29,40.96351867,2.273480919,6.228236591,0,9.406312416,0.942420714,25.32278378,14.86324691,42.36342121,8.939476965,4.477408647,2.918032541,4.237508162,0.67340914,25.03491477,11.35582857
770,2422,49.98,21.59,8.66,4.08,2.81,5.91,2.24,1.09,0.66,1.07,1.13,0.32,0.07,46.8361421,2.273859288,5.627758245,0,7.374891341,0.900527784,24.77643017,12.21039107,42.86506928,8.434970107,4.634053709,2.568266136,4.361728318,0.68950827,25.00841998,11.4379842
771,2424,38.86,16.92,7.6,13.84,9.64,6.82,2.34,0.9,0.76,0.6,1.02,0.27,0.2,54.25166206,5.650879096,7.765603223,0,0,0,16.28784841,16.04400722,42.79420039,8.364627718,4.711384796,2.377366048,4.361728318,0.686511708,24.96746956,11.73671147
772,2424,45.02,21.72,8.66,5.32,4.85,7.23,2.56,1.06,0.85,0.8,1,0.38,0.26,43.23283817,8.960887809,5.042773329,0,3.129587985,0.532021484,23.90124882,15.2006424,43.18409351,7.566593819,4.974077443,1.870401667,4.786273248,0.71017614,24.91294219,11.99544199
773,2424,45.39,20.36,8.6,5.24,5.12,7.9,2.42,1.07,0.92,0.65,1.17,0.42,0.37,46.61151934,10.99079769,3.908489566,2.113084494,0.424538533,0.500776138,24.18558773,11.26520651,43.25632725,6.825312643,5.147091195,1.459315249,5.239177863,0.734291775,24.87941689,12.45906713
774,2427,46.99,20.5,8.7,4.75,4.43,7.26,2.46,1.06,0.74,0.77,1.38,0.37,0.23,46.92906487,8.869328462,4.216718421,1.794747681,2.252867562,0.633049285,24.63665046,10.66757325,42.88676913,7.064974821,5.208641024,1.296144454,5.098658553,0.705148372,24.71410399,13.02555965
775,2427,46.05,20.29,8.72,5.4,4.43,7.31,2.37,1.17,0.92,0.71,1.35,0.36,0.47,47.20613855,9.440333608,4.423479997,1.080081186,1.881550793,0.557903242,24.17620668,11.23430594,42.81029455,7.26803444,5.227786719,1.212877403,4.967879103,0.687335794,24.62956754,13.19622445
776,2431,53.1,17.79,10.17,3.27,2.74,5.22,2.58,1.17,0.75,1.34,0.87,0.34,0.34,47.03130886,7.484719892,3.909020566,6.296942639,5.957365272,1.081362097,28.15142004,0.087860631,43.06613759,7.320361306,5.304196421,1.212877403,4.837262713,0.664645906,24.4385071,13.15601156
777,2431,46.88,26.24,8.62,3.2,2.46,4.92,2.53,1.1,1.08,1.06,1.05,0.31,0.21,30.25757672,2.165610577,7.115735514,0,10.87813069,0.841564382,24.62743587,24.11394625,43.2896293,7.448657282,5.33598149,1.212877403,4.679420474,0.646001186,24.31115417,13.07627869
778,2434,51.38,21.42,9.67,2.86,2.52,4.56,2.72,1.09,0.65,1.25,1.07,0.32,0.15,41.28343937,4.496698788,5.370499006,1.886454733,9.07002539,1.060114531,27.14190247,9.690865711,43.30527099,7.262241241,5.358117608,1.181068365,4.77616355,0.652229445,24.30094008,13.16396871
779,2437,46.2,21.66,9.09,3.75,4.86,7.36,2.57,1.11,0.86,0.84,0.75,0.46,0.23,39.33860838,11.64467171,3.930313172,3.701778281,2.484403127,0.6381678,25.82006107,12.44199646,43.65415346,7.507566246,5.317436887,1.181068365,4.368650281,0.622330097,24.10613481,13.24265985
780,2437,42.8,21.8,9.14,3.83,6.56,8.97,2.57,1.15,0.8,0.54,0.61,0.69,0.4,32.39620521,18.3917893,2.677096213,6.748278294,0,0.385580635,25.96683507,13.43421528,43.83687125,7.814390906,5.372363926,1.181068365,3.934579751,0.575209062,23.76055175,13.52496499
781,2437,48.53,22.52,9.07,4.15,3.04,5.51,2.59,1.13,0.73,1.01,0.91,0.36,0.14,40.3986739,3.870570569,6.163692129,0,8.490898593,0.854204875,25.11022385,15.11173609,43.82907175,8.123236742,5.330138098,1.240364966,3.749797139,0.563694189,23.76556049,13.39813663
782,2441,48.83,22.66,9.39,3.68,2.8,5.01,2.61,1.14,0.67,1.36,1.12,0.34,0.1,38.58480515,4.736197928,6.082461931,0,9.058092316,0.900989013,25.89855079,14.73890287,43.61730766,8.081813458,5.188386112,1.240364966,3.970837806,0.601276164,24.16321418,13.13679965
